,date,shcode,doYD,dhYD,dlYD,dCYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,volTDbf,gcut,lcut,iBID,iASK,tBID,tASK,prcBID,prcASK,profit,hname
117,2024-12-06,173130,-0.087,0.124,-0.097,0.021,45,0,9356406,4742704,4195579,37951,39416,8830,0.038,0.114,0.008,2728397,0.106,0.08,61,79,93100,94000,9940,11000,0.10664,오파스넷
116,2024-12-06,045660,0.255,0.3,0.191,0.3,6,247,5070327,2525066,2225820,29037,25285,24400,-0.039,0.055,-0.098,1139110,0.17,0.08,62,156,93130,101830,26000,30500,0.17308,에이텍
115,2024-12-06,033320,0.002,0.056,-0.035,0.025,149,246,3594100,1979725,1441271,8320,8552,5330,0.054,0.169,0.038,11267229,0.093,0.08,696,760,144830,153000,6290,6100,-0.03021,제이씨현시스템
114,2024-12-06,025950,0.298,0.298,0.228,0.298,101,268,1576099,907218,539509,11324,9721,35250,0.033,0.135,-0.031,1415399,0.126,0.08,62,176,93130,102830,40400,45500,0.12624,동신건설
113,2024-12-06,093240,0.001,0.202,-0.077,0.016,16,0,48899031,25888751,21286055,45790,49278,1380,0.0,0.086,-0.018,3081922,0.106,0.08,100,384,95030,121230,1514,1676,0.107,형지엘리트
112,2024-12-06,084690,-0.085,-0.005,-0.148,-0.127,43,8,4950302,2703854,2049226,16193,15032,9470,0.013,0.086,-0.011,1022231,0.097,0.08,61,115,93100,95800,10380,11400,0.09827,대상홀딩스
111,2024-12-06,015020,0.018,0.291,0.018,0.175,59,0,15884380,7834913,7210885,17070,18727,1001,-0.041,0.04,-0.091,1138762,0.144,0.08,60,175,93030,102800,1051,1203,0.14462,이스타코
110,2024-12-06,013360,0.111,0.274,0.03,0.136,16,107,23476694,11610806,10474803,27259,31065,2300,-0.002,-0.002,-0.13,1857261,0.147,0.08,62,122,93130,100130,2320,2660,0.14655,일성건설
109,2024-12-06,005690,0.002,0.023,-0.02,0.018,706,44,311421,140760,158890,719,706,4590,-0.009,0.111,-0.015,1208424,0.128,0.08,89,760,94500,153000,5150,5170,0.00388,파미셀
108,2024-12-06,004100,-0.116,-0.024,-0.149,-0.133,45,108,6727099,3803519,2592390,12124,12230,3090,0.01,0.094,-0.003,1979943,0.097,0.08,61,81,93100,94100,3410,3750,0.09971,태양금속
107,2024-12-06,002630,0.04,0.265,-0.0,0.048,27,105,26119435,13068267,11081502,12653,13812,630,-0.046,-0.016,-0.14,2859554,0.144,0.08,61,156,93100,101830,626,717,0.14537,오리엔트바이오
106,2024-12-05,214610,-0.013,0.182,-0.059,0.119,621,1,4138534,1737356,2309563,4044,5718,1688,0.066,0.066,-0.04,1028144,0.11,0.08,78,108,93930,95430,1817,1670,-0.0809,미코바이오메드
105,2024-12-05,137940,0.202,0.243,0.031,0.1,437,29,7231810,3793494,3145311,6077,6594,353,0.006,0.139,0.006,2635998,0.122,0.08,66,239,93330,110000,406,373,-0.08128,넥스트아이
104,2024-12-05,083650,-0.046,-0.028,-0.227,-0.179,1,323,9525388,5512998,3719090,38135,32333,14680,0.023,0.028,-0.061,1321459,0.094,0.08,191,760,103600,153000,15240,14830,-0.0269,비에이치아이
103,2024-12-05,052220,-0.002,0.299,-0.006,0.299,719,223,14520117,7331660,6908928,26924,30517,3085,-0.078,-0.018,-0.099,2514050,0.09,0.08,69,87,93500,94400,3060,3340,0.0915,iMBC
102,2024-12-05,036090,-0.027,-0.005,-0.031,-0.018,567,0,1625593,1021155,525926,803,690,752,0.023,0.1,-0.003,3766497,0.103,0.08,370,760,120530,153000,835,777,-0.06946,위지트
101,2024-12-05,003530,-0.031,-0.008,-0.053,-0.039,1,77,3732290,2314166,1206839,4102,4725,3715,0.043,0.132,0.013,8875121,0.117,0.08,108,760,95430,153000,4250,4275,0.00588,한화투자증권
100,2024-12-04,475580,0.0,0.173,-0.025,0.147,732,34,18665583,9581242,8502040,79164,87760,11460,-0.026,0.051,-0.036,3972828,0.09,0.08,64,165,93230,102300,12170,11180,-0.08135,에이럭스
99,2024-12-04,376930,0.057,0.108,0.003,0.006,0,745,6814253,3909436,2629252,22272,23266,3115,0.095,0.141,0.034,4480011,0.104,0.08,79,760,94000,153000,3590,3780,0.05292,노을
98,2024-12-04,006050,0.002,0.04,-0.022,-0.006,1,533,683903,428876,242967,901,843,1905,0.0,0.047,-0.09,2302981,0.151,0.08,238,760,105930,153000,2010,2175,0.08209,국영지앤엠
97,2024-12-04,035720,0.007,0.02,-0.002,0.019,654,28,3145243,1357864,1596644,19132,45351,42950,-0.017,0.061,-0.031,3151904,0.095,0.08,97,760,94900,153000,46000,46600,0.01304,카카오
96,2024-12-04,033250,-0.01,0.008,-0.015,0.001,70,2,95957,55384,40010,158,81,1290,0.069,0.147,0.047,1293975,0.095,0.08,88,558,94430,133930,1494,1637,0.09572,체시스
95,2024-12-04,004830,0.035,0.036,0.005,0.023,0,9,145410,56988,74786,404,636,6200,0.019,0.173,0.019,1623883,0.09,0.08,163,760,102200,153000,7340,7490,0.02044,덕성
94,2024-12-03,900270,0.004,0.038,-0.023,-0.008,504,263,2000967,1074503,855893,362,620,258,0.012,0.163,0.004,6742657,0.098,0.08,64,689,93230,144500,303,333,0.09901,헝셩그룹
93,2024-12-03,464500,-0.041,-0.024,-0.099,-0.06,2,577,5142761,2670133,1952000,12034,12373,5060,-0.018,0.061,-0.024,2176889,0.087,0.08,69,760,93500,153000,5420,5110,-0.0572,아이언디바이스
92,2024-12-03,270520,0.001,0.072,0.001,0.049,2,0,4761079,2475513,2019435,4447,4487,1725,0.023,0.144,0.023,6766662,0.116,0.08,485,760,130300,153000,1994,1994,0.0,지오릿에너지
91,2024-12-03,027360,0.004,0.071,-0.034,0.007,541,378,10951873,6050668,4610694,17134,19058,2830,0.018,0.18,0.012,10458271,0.083,0.08,61,144,93100,101230,3370,3100,-0.08012,아주IB투자
90,2024-12-02,476080,-0.005,0.056,-0.081,-0.071,568,732,4150671,2358428,1698910,28107,27088,15320,0.008,0.104,0.001,1381062,0.102,0.08,132,655,100630,142800,17080,15700,-0.0808,M83
89,2024-12-02,475580,-0.015,0.006,-0.06,-0.028,20,709,2587674,1237765,992155,8506,9971,9320,-0.018,0.101,-0.02,3805429,0.124,0.08,173,760,102700,153000,10360,9990,-0.03571,에이럭스
88,2024-12-02,376930,0.123,0.172,-0.076,-0.063,20,703,17999596,10035670,6952248,33100,34734,2885,0.04,0.14,0.035,4518151,0.102,0.08,189,706,103500,145330,3320,3050,-0.08133,노을
87,2024-12-02,356680,0.017,0.049,-0.025,0.004,44,696,2417399,1382195,940138,4899,5014,5280,0.057,0.125,0.027,2492367,0.096,0.08,65,760,93300,153000,6000,6060,0.01,엑스게이트
86,2024-12-02,057680,0.006,0.007,-0.043,-0.006,447,26,474491,283613,171426,787,706,1205,0.043,0.133,0.035,1252640,0.095,0.08,122,173,100130,102700,1379,1267,-0.08122,티사이언티픽
85,2024-12-02,008830,-0.044,-0.005,-0.073,-0.042,488,305,1214173,702158,440169,5454,5166,11210,0.021,0.091,0.004,1109246,0.087,0.08,253,373,110700,120700,12350,13440,0.08826,대동기어
84,2024-11-29,464500,0.024,0.191,0.014,0.123,663,6,2894912,1496879,1312646,9698,13292,4145,-0.002,0.18,-0.006,2780065,0.082,0.08,505,689,131300,144500,4940,5350,0.083,아이언디바이스
83,2024-11-29,450520,0.023,0.299,-0.037,0.299,66,10,7095911,3797584,2659560,13435,14456,4210,0.05,0.069,-0.011,2215460,0.08,0.08,110,162,95530,102130,4540,4170,-0.0815,인스웨이브시스템즈
82,2024-11-29,357880,-0.093,0.189,-0.109,-0.006,168,5,34303619,17692416,15208822,54559,58845,3135,-0.016,0.042,-0.038,1954014,0.083,0.08,284,325,112230,114300,3300,3580,0.08485,비트나인
81,2024-11-29,239340,0.114,0.254,0.044,0.206,37,7,14879852,7650346,6522385,34510,42587,2490,-0.036,0.1,-0.042,2499656,0.149,0.08,93,760,94700,153000,2770,2700,-0.02527,이스트에이드
80,2024-11-29,225190,-0.006,0.049,-0.007,0.002,117,5,3113425,1600385,1359532,3682,4774,2740,0.002,0.172,0.002,8962476,0.091,0.08,88,760,94430,153000,3240,3470,0.07099,LK삼양
79,2024-11-29,065950,-0.016,0.002,-0.016,-0.005,561,0,28234,13819,10543,77,111,2120,0.071,0.177,0.028,1816482,0.085,0.08,79,235,94000,105800,2520,2320,-0.07937,웰크론
78,2024-11-29,027360,-0.006,0.019,-0.017,-0.006,557,442,1503029,821342,443845,1330,1823,2605,0.027,0.09,0.008,2716639,0.082,0.08,79,760,94000,153000,2870,2810,-0.02091,아주IB투자
77,2024-11-29,024740,-0.06,0.009,-0.063,-0.058,90,0,2651574,1554727,887017,3221,3508,2680,0.026,0.127,0.024,4641572,0.1,0.08,633,760,141700,153000,3050,2980,-0.02295,한일단조
76,2024-11-29,012690,0.0,0.024,-0.009,0.017,600,3,156483,60982,90100,1954,604,2710,0.037,0.199,0.02,3222920,0.066,0.066,67,699,93400,145000,3280,3060,-0.06707,모나리자
75,2024-11-29,001470,0.002,0.013,-0.094,-0.07,1,428,23449940,13658863,9217649,12266,15644,1151,-0.121,-0.015,-0.13,10660786,0.133,0.08,135,684,100800,144230,1145,1052,-0.08122,삼부토건
74,2024-11-28,394800,0.019,0.185,-0.017,0.019,146,10,43218108,22877094,18977888,102288,114247,5830,0.027,0.141,0.015,10068609,0.119,0.08,73,188,93700,103430,6720,6180,-0.08036,쓰리빌리언
73,2024-11-28,357880,0.041,0.298,0.031,0.298,730,1,17731683,9224146,8108473,31796,33958,3155,-0.093,0.059,-0.109,9079030,0.189,0.08,117,550,95900,133530,3370,3100,-0.08012,비트나인
72,2024-11-28,351870,-0.002,0.299,-0.01,0.299,752,0,4364576,2301303,1944290,28425,27625,12770,0.061,0.108,0.018,1674269,0.088,0.08,114,500,95730,131030,14290,13130,-0.08118,차이커뮤니케이션
71,2024-11-28,208640,0.0,0.171,0.0,0.024,127,0,21852269,11785529,9619810,12932,15865,384,0.0,0.005,-0.078,1235848,0.09,0.08,382,760,121130,153000,390,375,-0.03846,썸에이지
70,2024-11-28,187220,0.011,0.283,-0.0,0.19,257,1,11370346,5440039,5556082,50780,72387,3750,-0.011,0.088,-0.04,1264367,0.133,0.08,367,483,120400,130200,4120,3790,-0.0801,디티앤씨
69,2024-11-27,464080,-0.037,0.052,-0.06,0.026,759,14,4438332,1838982,2126319,10443,13564,8430,-0.005,0.044,-0.039,2650347,0.086,0.08,376,552,120830,133630,8890,8170,-0.08099,에스오에스랩
68,2024-11-27,357880,-0.015,0.146,-0.069,0.043,80,16,12352340,6800622,5186549,32175,34284,2430,0.041,0.179,0.031,4491021,0.085,0.08,702,730,145130,150530,2890,3140,0.08651,비트나인
67,2024-11-27,234920,0.037,0.298,0.005,0.298,164,0,1443709,729191,565170,6985,6803,5230,0.08,0.136,0.011,1368845,0.123,0.08,318,714,113930,145730,6000,5510,-0.08167,자이글
66,2024-11-27,193250,0.019,0.028,-0.065,0.006,2,503,895221,409057,302902,578,709,467,0.056,0.161,0.034,1471091,0.101,0.08,289,313,112500,113700,547,503,-0.08044,링크드
65,2024-11-27,002410,-0.03,0.171,-0.077,0.012,125,32,13185427,7390442,5426858,28171,29032,3370,0.012,0.034,-0.062,1250532,0.103,0.08,95,532,94800,132630,3520,3230,-0.08239,범양건영
64,2024-11-26,459100,-0.037,0.102,-0.048,-0.04,27,1,5796239,3125815,2345630,33824,36973,13410,0.066,0.14,0.048,3955873,0.088,0.08,466,760,125330,153000,15440,15870,0.02785,위츠
63,2024-11-26,394800,0.02,0.165,0.015,0.115,374,1,33599219,17498930,15159817,79974,93138,4400,-0.003,0.143,-0.02,9069441,0.117,0.08,130,336,100530,114830,5080,5680,0.11811,쓰리빌리언
62,2024-11-26,306620,0.0,0.026,-0.017,-0.01,250,715,373369,145493,210425,437,927,2065,0.097,0.177,0.068,1598937,0.087,0.08,663,760,143200,153000,2450,2500,0.02041,네온테크
61,2024-11-26,219420,0.0,0.032,0.0,0.021,466,0,135610,65872,63402,464,677,4610,0.063,0.18,0.018,1354977,0.083,0.08,61,267,93100,111400,5490,5950,0.08379,링크제니시스
60,2024-11-26,208640,-0.011,0.073,-0.045,-0.037,22,4,8053875,4294714,3375229,3229,4336,341,0.012,0.1,0.003,2594809,0.096,0.08,240,342,110030,115130,379,416,0.09763,썸에이지
59,2024-11-26,158430,0.019,0.069,0.01,0.031,96,43,3251419,1657841,1427341,7857,8505,5400,0.009,0.098,-0.011,1851620,0.11,0.08,561,760,134100,153000,5990,5720,-0.04508,아톤
58,2024-11-26,101670,-0.002,0.015,-0.04,0.0,214,120,2197833,1424638,692087,2981,3730,3005,0.015,0.181,-0.007,6087184,0.08,0.08,305,760,113300,153000,3590,3515,-0.02089,하이드로리튬
57,2024-11-25,394800,0.008,0.146,-0.031,0.012,260,190,29460070,15774079,12645245,58305,61444,3945,0.02,0.1,0.015,4844508,0.084,0.08,118,760,95930,153000,4380,4400,0.00457,쓰리빌리언
56,2024-11-25,270520,-0.014,0.072,-0.027,0.059,557,0,6307489,2709781,3344842,5338,6502,1450,0.097,0.172,0.028,8024386,0.09,0.08,103,575,95200,134800,1716,1577,-0.081,지오릿에너지
55,2024-11-25,007390,-0.017,-0.017,-0.245,-0.191,0,575,6683121,4041586,2476858,23873,25362,21250,0.035,0.137,0.024,1243335,0.11,0.08,97,760,94900,153000,24400,24600,0.0082,네이처셀
54,2024-11-25,007110,0.0,0.003,-0.028,-0.025,4,655,2683590,1903166,676799,2596,1852,1393,0.052,0.184,0.04,11339567,0.079,0.079,62,760,93130,153000,1665,1704,0.02342,일신석재
53,2024-11-22,208640,0.014,0.014,-0.067,-0.045,0,599,4904803,2838539,1791765,1831,3463,340,0.0,0.132,-0.035,5584079,0.127,0.08,98,137,94930,100900,389,439,0.12853,썸에이지
52,2024-11-22,101670,0.006,0.203,-0.029,0.191,756,56,8820481,4358392,4134209,10865,13445,2870,-0.028,0.068,-0.042,1837741,0.115,0.08,64,760,93230,153000,3100,3005,-0.03065,하이드로리튬
51,2024-11-22,083650,0.01,0.021,-0.036,-0.021,11,444,2496744,1437316,956586,14304,10035,16900,0.026,0.104,0.02,2099438,0.082,0.08,81,760,94100,153000,18840,19100,0.0138,비에이치아이
50,2024-11-22,008830,0.096,0.3,0.014,0.3,592,47,6533118,3031517,3187011,27375,26807,10800,0.05,0.102,-0.01,4575572,0.113,0.08,185,629,103300,141500,12020,11050,-0.0807,대동기어
49,2024-11-22,006050,-0.004,0.227,-0.015,0.17,753,38,8911013,4045152,4492970,9314,11459,2240,-0.022,0.049,-0.034,1295305,0.085,0.08,285,611,112300,140600,2370,2180,-0.08017,국영지앤엠
48,2024-11-22,009810,-0.007,0.298,-0.023,0.142,191,42,29330108,18129884,9230274,6689,6788,345,-0.035,0.113,-0.035,2257374,0.147,0.08,76,760,93830,153000,388,384,-0.01031,플레이그램
47,2024-11-21,459100,0.059,2.727,0.016,1.295,281,1,123710964,65998884,55543831,625991,637964,14690,0.069,0.157,-0.03,8867415,0.104,0.08,86,512,94330,131630,17170,15780,-0.08096,위츠
46,2024-11-21,394800,-0.028,0.299,-0.051,0.192,519,86,52136112,28940535,22304872,100609,111060,3850,0.003,0.081,-0.025,7067374,0.108,0.08,115,339,95800,115000,4200,4660,0.10952,쓰리빌리언
45,2024-11-21,365330,-0.043,0.024,-0.055,-0.023,385,64,10468785,5325966,3973251,24598,25821,8490,0.072,0.092,0.009,7944350,0.082,0.08,509,695,131500,144800,9360,8600,-0.0812,에스와이스틸텍
44,2024-11-21,299900,0.036,0.12,-0.028,0.097,717,16,6782674,2959675,3172939,8082,9273,1603,0.033,0.054,-0.03,2404225,0.087,0.08,70,598,93530,135930,1707,1569,-0.08084,위지윅스튜디오
43,2024-11-21,217730,-0.01,0.236,-0.014,0.143,174,1,4285446,2153761,2024481,6671,8047,2260,0.002,0.111,0.002,1391125,0.108,0.08,62,83,93130,94200,2540,2820,0.11024,강스템바이오텍
42,2024-11-21,196170,0.069,0.076,-0.068,-0.068,1,760,1722984,897743,612395,43527,40926,350500,-0.019,-0.011,-0.204,1829022,0.242,0.08,438,760,123930,153000,350000,346500,-0.01,알테오젠
41,2024-11-21,163280,-0.006,0.034,-0.043,-0.025,424,72,543656,338613,181278,2683,2661,10240,0.055,0.19,0.054,1295165,0.074,0.074,63,347,93200,115400,12300,11380,-0.0748,에어레인
40,2024-11-21,008830,0.002,0.01,-0.027,0.005,728,74,159371,93053,53503,855,595,8310,0.096,0.165,0.014,1070427,0.096,0.08,578,592,134930,135630,9780,10730,0.09714,대동기어
39,2024-11-21,001840,-0.019,-0.002,-0.052,-0.043,0,101,605830,362596,211793,968,932,2555,0.037,0.166,0.027,1670381,0.095,0.08,501,760,131100,153000,3010,2950,-0.01993,이화공영
38,2024-11-21,053690,-0.001,0.004,-0.031,-0.019,9,104,87900,50969,34921,758,837,15690,0.007,0.178,-0.005,1184922,0.085,0.08,68,760,93430,153000,18660,19740,0.05788,한미글로벌
37,2024-11-21,001470,-0.073,-0.044,-0.142,-0.101,124,60,44483729,24216932,19022786,21101,28712,980,0.085,0.153,0.043,21565117,0.106,0.08,491,736,130600,150830,1141,1263,0.10692,삼부토건
36,2024-11-21,000490,-0.002,0.071,-0.026,0.065,749,105,573526,204779,290705,1948,1826,9900,0.068,0.111,-0.019,1867236,0.133,0.08,592,760,135630,153000,11110,11700,0.05311,대동
35,2024-11-20,474610,-0.058,0.016,-0.298,-0.292,3,687,18066059,9906503,7441392,60136,66310,5860,-0.019,0.058,-0.053,1330043,0.117,0.08,335,436,114800,123830,6260,5750,-0.08147,알에프시스템즈
34,2024-11-20,299660,0.021,0.041,-0.053,-0.046,1,710,1012743,677202,276049,2854,2734,5380,0.024,0.175,0.024,2199011,0.088,0.08,367,643,120400,142200,6380,6950,0.08934,셀리드
33,2024-11-20,270520,-0.009,0.0,-0.059,-0.036,1,651,1649289,1047432,531517,1706,1427,1215,0.0,0.161,-0.01,3895694,0.1,0.08,66,760,93330,153000,1425,1402,-0.01614,지오릿에너지
32,2024-11-20,145170,0.006,0.029,-0.043,-0.027,12,638,746630,362559,197520,5253,4111,15520,0.009,0.139,0.009,1668937,0.122,0.08,70,416,93530,122830,17850,16400,-0.08123,노브랜드
31,2024-11-20,001380,-0.001,0.049,-0.01,0.046,150,15,8090040,3973343,3510548,11689,14089,3735,-0.005,0.094,-0.009,4509899,0.104,0.08,72,760,93630,153000,4130,4005,-0.03027,SG글로벌
30,2024-11-20,000890,-0.005,0.078,-0.005,0.045,508,0,1944064,901273,1013055,731,1527,441,0.0,0.116,0.0,2911292,0.116,0.08,207,302,104400,113130,497,555,0.1167,보해양조
29,2024-11-19,027360,-0.015,0.118,-0.073,-0.018,628,695,29984814,15076191,13253277,35494,39823,3035,0.016,0.054,-0.036,5794931,0.094,0.08,93,397,94700,121900,3230,2970,-0.0805,아주IB투자
28,2024-11-18,394800,-0.027,-0.015,-0.206,-0.198,2,757,9537171,5352480,3206181,16682,18271,3290,0.033,0.053,-0.056,1520259,0.116,0.08,212,470,104630,125530,3500,3220,-0.08,쓰리빌리언
27,2024-11-18,388790,-0.051,0.018,-0.066,0.011,124,20,1008868,485255,445017,1713,1982,3300,0.053,0.103,0.002,3038806,0.101,0.08,409,760,122500,153000,3680,3750,0.01902,라이콤
26,2024-11-18,328130,-0.019,0.118,-0.023,0.118,760,77,1838428,693759,1029039,12435,15879,48200,0.129,0.185,0.077,2452857,0.078,0.078,79,673,94000,143700,57700,62200,0.07799,루닛
25,2024-11-18,278650,-0.015,0.03,-0.021,0.028,1,140,292318,117615,156097,473,1232,2050,0.0,0.195,-0.01,1482003,0.071,0.071,110,760,95530,153000,2470,2345,-0.05061,HLB바이오스텝
24,2024-11-18,115450,0.003,0.014,-0.013,0.004,172,10,490893,250878,212821,1587,1682,9510,0.0,0.157,-0.018,2365875,0.104,0.08,65,760,93300,153000,11110,11220,0.0099,HLB테라퓨틱스
23,2024-11-18,083650,-0.016,-0.002,-0.076,-0.062,42,552,3097055,1848943,1109388,13629,15220,14820,-0.016,0.066,-0.03,1352400,0.099,0.08,201,760,104100,153000,15960,16130,0.01065,비에이치아이
22,2024-11-18,024850,-0.009,0.011,-0.039,-0.004,0,127,394478,219235,165485,674,619,2790,0.0,0.138,-0.007,1392938,0.121,0.08,105,760,95300,153000,3210,3065,-0.04517,HLB이노베이션
21,2024-11-18,001380,0.013,0.299,-0.0,0.299,759,21,6700092,2758613,3394492,6246,7656,3060,0.085,0.183,0.026,9464758,0.078,0.078,473,760,125700,153000,3660,3570,-0.02459,SG글로벌
20,2024-11-15,219550,0.028,0.03,-0.194,-0.159,2,467,8647045,4797881,3642513,3758,3703,626,-0.011,0.038,-0.088,1399184,0.138,0.08,300,621,113030,141100,656,747,0.13872,디와이디
19,2024-11-15,145170,0.179,0.3,0.062,0.3,615,413,2998781,1527805,1377662,22717,23727,15210,-0.022,0.155,-0.047,2617728,0.105,0.08,86,760,94330,153000,17750,16720,-0.05803,노브랜드
18,2024-11-15,056080,-0.0,-0.0,-0.08,-0.047,0,14,1050512,597507,391147,3323,2825,5700,0.025,0.146,0.014,2024293,0.114,0.08,116,760,95830,153000,6600,6470,-0.0197,유진로봇
17,2024-11-15,051980,0.015,0.017,-0.074,-0.068,4,758,2081832,1159705,881301,4520,5144,8550,-0.129,-0.022,-0.191,2733096,0.208,0.08,75,760,93800,153000,8440,8560,0.01422,중앙첨단소재
16,2024-11-15,010170,0.002,0.069,0.002,0.059,62,0,136037,85825,47811,1273,198,995,-0.196,-0.146,-0.285,1249584,0.195,0.08,309,404,113500,122230,858,789,-0.08042,대한광통신
15,2024-11-15,001840,0.043,0.299,0.032,0.168,48,0,10496912,6191653,3705279,17179,17624,3100,0.0,0.006,-0.098,1987527,0.116,0.08,551,760,133600,153000,3150,3090,-0.01905,이화공영
14,2024-11-15,168490,0.097,0.175,-0.165,0.044,348,118,150984166,80924674,62639791,29169,45819,215,-0.051,0.07,-0.112,11621749,0.196,0.08,60,171,93030,102600,232,213,-0.0819,한국패러랠
13,2024-11-15,013360,0.045,0.28,-0.029,0.131,70,12,13291929,6923407,6050986,20520,22219,1759,-0.02,-0.02,-0.116,1162651,0.109,0.08,524,549,132230,133500,1741,1932,0.10971,일성건설
12,2024-11-14,100790,0.018,0.282,-0.012,0.248,486,2,32098623,14990139,15809745,67944,98256,7000,-0.009,-0.004,-0.086,3059302,0.089,0.08,412,760,132630,163000,7040,6840,-0.02841,미래에셋벤처투자
11,2024-11-14,090710,0.015,0.3,0.015,0.3,78,0,45807355,21910371,23524020,38126,44445,1539,0.056,0.069,-0.035,15398885,0.108,0.08,157,490,111900,140530,1662,1527,-0.08123,휴림로봇
10,2024-11-14,037440,-0.023,-0.006,-0.142,-0.105,0,474,2427534,1516567,777187,6975,6249,5530,0.005,0.089,0.005,1420948,0.083,0.08,72,194,103630,113730,6080,6590,0.08388,희림
9,2024-11-14,030520,0.006,0.073,0.006,0.012,23,0,2128172,1079917,1000800,11837,14334,19520,0.019,0.104,0.019,1439829,0.083,0.08,405,580,132300,145030,21800,23600,0.08257,한글과컴퓨터
8,2024-11-14,168490,0.101,0.296,0.063,0.296,14,5,19622461,8856269,8924666,1976,1712,206,0.097,0.141,-0.116,25472562,0.121,0.08,343,410,125200,132530,237,218,-0.08017,한국패러랠
7,2024-11-14,007110,0.001,0.018,-0.094,-0.081,0,673,9434268,5560854,3556669,9641,8864,1562,-0.003,0.07,-0.024,3576264,0.096,0.08,73,760,103700,163000,1689,1638,-0.0302,일신석재
6,2024-11-13,900340,0.017,0.017,-0.061,-0.058,0,701,695293,472318,165771,1054,879,1996,0.047,0.135,0.032,1421497,0.1,0.08,153,760,101700,153000,2290,2345,0.02402,윙입푸드
5,2024-11-13,388050,-0.005,0.158,-0.051,0.061,677,13,12298354,6152629,5644153,41489,46448,9150,0.042,0.157,0.038,8713457,0.103,0.08,118,712,95930,145630,10700,9830,-0.08131,지투파워
4,2024-11-13,158430,0.001,0.001,-0.09,-0.047,0,78,258176,155531,97378,869,1043,3980,-0.0,0.156,-0.0,1646289,0.104,0.08,105,760,95300,153000,4650,4510,-0.03011,아톤
3,2024-11-13,119850,-0.012,0.299,-0.038,0.299,278,106,1658810,829635,606545,3343,2274,6730,0.085,0.144,0.027,3617776,0.114,0.08,75,760,93800,153000,7780,7590,-0.02442,지엔씨에너지
2,2024-11-13,100790,-0.002,0.0,-0.082,-0.044,0,75,3247626,1909639,1174532,6026,7809,5610,0.018,0.111,-0.012,5198977,0.125,0.08,105,486,95300,130330,6290,7080,0.1256,미래에셋벤처투자
1,2024-11-13,057680,0.154,0.18,0.001,0.019,5,745,8369936,4705122,2998091,7321,6762,1430,-0.015,0.043,-0.041,1138659,0.088,0.08,79,760,94000,153000,1507,1477,-0.01991,티사이언티픽
0,2024-11-13,037270,0.034,0.051,-0.154,-0.142,1,468,10658664,6401409,3929094,26371,25608,4140,0.01,0.11,0.01,2586207,0.099,0.08,62,760,93130,153000,4640,4315,-0.07004,YG PLUS
